student,currProb,course,session,priorTutorAction,reward,cumul_symbolicRepresentationCount,SeenWEinLevel,probIndexPSinLevel,hintCount,cumul_SystemInfoHintCount,ruleScoreCOM,NewLevel,PreviousStepClickCountWE
006f-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-31.04157452,3,0,2,0,0,0,0,0
006f-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,12,0,0,1,0
006f-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
006f-F14,3.1.3.0,226-001-BARNES-F14,1,PS,42.87346006,3,0,1,0,0,0,0,0
006f-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,1
006f-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,2,0,0,0,0
006f-F14,4.1.3.0,226-001-BARNES-F14,1,PS,47.37864078,3,0,2,0,0,0,0,0
006f-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
006f-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
006f-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-105.45454550000001,3,0,1,0,0,0,0,0
006f-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,4
006f-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
006f-F14,6.1.3.0,226-001-BARNES-F14,1,PS,62.27697536,4,0,0,0,0,0,0,0
0072-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,0,2,0,1,0
0072-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,2,0,0,17
0072-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,0,1,2,0,2,0,0,6
0072-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,0,2,0,2,0,0,0
0072-F14,1.0.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,2,0,2,0,0,0
0072-F14,1.0.1.0,226-001-BARNES-F14,2,PS,0.0,0,0,2,18,4,0,0,0
0072-F14,1.0.4.0,226-001-BARNES-F14,5,PS,-34.86842105,0,0,1,0,4,0,0,0
0072-F14,2.1.1.0,226-001-BARNES-F14,5,WE,0.0,1,1,0,0,0,0,1,9
0072-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0.0,2,1,0,0,0,0,0,0
0072-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-23.45090668,3,0,0,0,0,0,0,0
0072-F14,3.1.1.0,226-001-BARNES-F14,6,WE,0.0,1,1,0,0,0,0,1,0
0072-F14,3.1.2.0,226-001-BARNES-F14,6,PS,0.0,2,0,0,1,0,0,0,0
0072-F14,3.1.3.0,226-001-BARNES-F14,6,PS,58.51350249,3,0,2,0,0,0,0,0
0072-F14,4.1.1.0,226-001-BARNES-F14,6,PS,0.0,1,0,0,9,0,0,1,0
0072-F14,4.1.2.0,226-001-BARNES-F14,7,WE,0.0,2,1,1,0,0,0,0,0
0072-F14,4.1.3.0,226-001-BARNES-F14,7,PS,-58.40846047,3,0,1,0,0,0,0,0
0072-F14,5.1.1.0,226-001-BARNES-F14,8,WE,0.0,1,1,0,0,0,0,1,0
0072-F14,5.1.2.0,226-001-BARNES-F14,8,PS,0.0,2,0,0,2,0,0,0,0
0072-F14,5.1.3.0,226-001-BARNES-F14,8,PS,9.697539303,3,0,2,0,0,0,0,0
0072-F14,6.1.1.0,226-001-BARNES-F14,8,PS,0.0,1,0,0,0,0,0,1,0
0072-F14,6.1.2.0,226-001-BARNES-F14,8,WE,0.0,2,1,1,0,0,0,0,0
0072-F14,6.1.3.0,226-001-BARNES-F14,8,PS,43.65693333,4,0,1,0,0,0,0,0
0079-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,9,0,0,1,0
0079-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,10,0,0,0,0
0079-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,2,0,0,0,0,0
0079-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,0,0,2,0,0,0,0,0
0079-F14,1.0.1.0,226-001-BARNES-F14,1,PS,40.78947368,0,0,4,9,0,0,0,0
0079-F14,2.-1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0079-F14,2.-1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,3,0,0,0,0
0079-F14,2.-1.2.1,226-001-BARNES-F14,1,PS,0.0,3,0,0,9,0,0,0,0
0079-F14,2.-1.3.0,226-001-BARNES-F14,1,WE,0.0,4,1,2,0,0,0,0,0
0079-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-110.466893,5,0,2,0,0,0,0,0
0079-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0079-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,3,0,0,0,0
0079-F14,3.1.3.0,226-001-BARNES-F14,1,PS,94.14343877,3,0,2,0,0,0,0,0
0079-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0079-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,3,0,0,0,0
0079-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0.0,3,0,0,0,0,0,0,0
0079-F14,4.1.2.0,226-001-BARNES-F14,1,PS,-65.71601942,4,0,3,1,0,0,0,0
0079-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,4,0,0,1,0
0079-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0079-F14,5.1.3.0,226-001-BARNES-F14,1,PS,74.07296651,3,0,1,0,0,0,0,0
0079-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,4,0,0,1,0
0079-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0079-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,3,0,0,0,0,0,0,0
0079-F14,6.-1.1.0,226-001-BARNES-F14,1,PS,0.0,4,0,0,4,0,0,0,0
0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,4,0,1,7,2,0,0,0
0079-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0,4,0,1,6,2,0,0,0
0079-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,4,0,1,0,2,0,0,0
0079-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0.0,4,0,1,0,2,0,0,0
0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,4,0,1,3,2,0,0,0
0079-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,4,0,1,0,2,0,0,0
0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,4,0,4,0,2,0,0,0
0079-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,-92.82296651,4,0,4,0,2,0,0,0
007a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
007a-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
007a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,3,0,1,6,0,0,0,0
007a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,4,0,3,0,0,0,0,0
007a-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
007a-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,2,0,0,0,0
007a-F14,2.1.3.0,226-001-BARNES-F14,1,PS,7.774214949,3,0,2,0,0,0,0,0
007a-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
007a-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
007a-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-61.98090887,3,0,0,0,0,0,0,0
007a-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
007a-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
007a-F14,4.1.3.0,226-001-BARNES-F14,1,PS,126.16158109999999,3,0,1,0,0,0,0,0
007a-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
007a-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,0,0,0,0,0
007a-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-107.1343131,3,0,2,0,0,0,0,0
007a-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
007a-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
007a-F14,6.1.3.0,226-001-BARNES-F14,1,PS,133.2057416,4,0,1,0,0,0,0,0
007b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,2,6,0,1,0
007b-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,2,0,1,0,6,0,0,0
007b-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,2,1,2,0,6,0,0,0
007b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.86842105,2,0,2,0,6,0,0,0
007b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,19,0,0,1,0
007b-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
007b-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.00287483,3,0,1,0,0,0,0,0
007b-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,9,0,0,1,0
007b-F14,3.-1.2.0,226-001-BARNES-F14,2,PS,0.0,2,0,1,18,0,0,0,0
007b-F14,3.-1.3.0,226-001-BARNES-F14,3,WE,0.0,3,1,2,0,0,0,0,0
007b-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,-17.4531351,4,0,2,0,0,0,0,0
007b-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007b-F14,4.1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,21,3,0,0,0
007b-F14,4.1.3.0,226-001-BARNES-F14,6,PS,-7.967032967000001,3,0,2,0,3,0,0,0
007b-F14,5.1.1.0,226-001-BARNES-F14,7,PS,0.0,1,0,0,0,0,0,1,0
007b-F14,5.1.2.0,226-001-BARNES-F14,7,WE,0.0,2,1,1,0,0,0,0,0
007b-F14,5.1.3.0,226-001-BARNES-F14,7,PS,4.59671907,3,0,1,0,0,0,0,0
007b-F14,6.1.1.0,226-001-BARNES-F14,7,WE,0.0,1,1,0,0,0,0,1,0
007b-F14,6.1.2.0,226-001-BARNES-F14,7,PS,0.0,2,0,0,0,0,0,0,0
007b-F14,6.1.3.0,226-001-BARNES-F14,7,PS,65.99740643,3,0,2,0,0,0,0,0
007e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,1
007e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,3
007e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,10,2,0,0,0
007e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,1.973684211,2,0,3,0,2,0,0,0
007e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,0,0,1,0
007e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
007e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,0,0,0,0,0,0
007e-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0,4,0,3,13,0,0,0,0
007e-F14,2.-1.1.0,226-001-BARNES-F14,3,PS,0.0,5,0,3,0,0,0,0,0
007e-F14,2.-1.4.0,226-001-BARNES-F14,3,PS,-101.97368420000001,6,0,1,0,0,0,0,0
007e-F14,3.-1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007e-F14,3.-1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,1,0,0,0,0
007e-F14,3.-1.2.1,226-001-BARNES-F14,3,PS,0.0,2,0,0,1,0,0,0,0
007e-F14,3.-1.3.0,226-001-BARNES-F14,3,WE,0.0,2,1,2,0,0,0,0,0
007e-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,58.68131868,2,0,2,0,0,0,0,0
007e-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007e-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,2,1,0,0,0,0,0,0
007e-F14,4.1.3.0,226-001-BARNES-F14,3,PS,87.56868132,3,0,0,0,0,0,0,0
007e-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007e-F14,5.1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,0,0,0,0,0
007e-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-103.3791866,3,0,2,0,0,2,0,0
007e-F14,6.-1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007e-F14,6.-1.2.0,226-001-BARNES-F14,3,WE,0.0,2,1,0,0,0,0,0,0
007e-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0.0,3,0,0,2,0,2,0,0
007e-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,-42.870813399999996,4,0,3,0,0,2,0,0
007f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,2,0,1,2
007f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,0,2,0,0,0
007f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,3,1,0,0,2,0,0,0
007f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,4,0,0,0,4,0,0,0
007f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,-96.05263158,5,0,4,0,4,0,0,0
007f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,1,0
007f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
007f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,163.783724,3,0,1,0,0,0,0,0
007f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,1,0,0,1,0
007f-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
007f-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446,3,0,1,0,0,0,0,0
007f-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
007f-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,2,0,0,0,0,0,0,0
007f-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,0,0,0,0,0,0
007f-F14,4.-1.2.1,226-001-BARNES-F14,2,PS,0.0,6,0,3,0,0,0,0,0
007f-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,-121.91400829999999,7,0,2,0,0,0,0,0
007f-F14,5.-1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
007f-F14,5.-1.2.0,226-001-BARNES-F14,2,PS,0.0,2,0,0,0,0,0,0,0
007f-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0.0,3,0,2,0,0,0,0,0
007f-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,23.92857143,4,0,3,0,0,0,0,0
007f-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
007f-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,8,0,0,0,0
007f-F14,6.1.3.0,226-001-BARNES-F14,3,PS,107.5,4,0,2,0,0,0,0,0
0083-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0083-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,2
0083-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,3,1,1,0,0,0,0,0
0083-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,4,0,1,0,0,0,0,0
0083-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0083-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,3
0083-F14,2.1.3.0,226-001-BARNES-F14,1,PS,27.10194604,3,0,0,0,0,0,0,0
0083-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0083-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0083-F14,3.1.3.0,226-001-BARNES-F14,1,PS,61.40980664,3,0,0,0,0,0,0,0
0083-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0083-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,1,0,0,0,0
0083-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,0,2,0,0,0
0083-F14,4.1.2.0,226-001-BARNES-F14,2,PS,-143.3425798,2,0,3,0,2,0,0,0
0083-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
0083-F14,5.1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,0,0,0,0,0
0083-F14,5.1.3.0,226-001-BARNES-F14,3,PS,152.8571429,3,0,2,0,0,0,0,0
0083-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
0083-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,2,1,0,0,0,0,0,0
0083-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0.0,4,0,0,0,0,0,0,0
0085-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,10,0,0,1,0
0085-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0085-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,3,1,0,0,0,0,0,7
0085-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,4,0,0,0,0,0,0,0
0085-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,4,0,0,13,0,2,0,0
0085-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,4,0,0,0,0,3,0,0
0085-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,4,0,0,0,0,3,0,0
0085-F14,1.0.1.0,226-001-BARNES-F14,2,PS,-78.28947368,4,0,4,2,0,4,0,0
0085-F14,2.-1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,4,0,4,1,0
0085-F14,2.-1.1.1,226-001-BARNES-F14,2,PS,0.0,2,0,0,2,0,4,0,0
0085-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0.0,3,1,1,0,0,0,0,0
0085-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0.0,4,0,1,1,0,4,0,0
0085-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,-10.74278438,5,0,3,0,0,4,0,0
0085-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,4,1,0
0085-F14,3.-1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,0
0085-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,1,0,0,4,0,0
0085-F14,3.-1.3.1,226-001-BARNES-F14,2,PS,0.0,4,0,1,4,0,4,0,0
0085-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,25.73555477,5,0,3,0,0,4,0,0
0085-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,0,0,4,1,0
0085-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,1,0,0,0,0,1
0085-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,1,0,0,4,0,0
0085-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,4,0,3,0,0,4,0,0
0085-F14,4.-1.4.1,226-001-BARNES-F14,2,PS,0.0,5,0,3,0,0,4,0,0
0085-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,-36.7032967,6,0,3,0,0,4,0,0
0085-F14,5.-1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
0085-F14,5.-1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
0085-F14,5.-1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,0,0,0,4,0,0
0085-F14,5.-1.4.0,226-001-BARNES-F14,2,PS,40.0,4,0,3,0,0,4,0,0
0085-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,0,0,8,0,4,1,0
0085-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,2
0085-F14,6.1.3.0,226-001-BARNES-F14,2,PS,0.0,3,0,0,0,0,4,0,0
0085-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,4,0,3,5,0,4,0,0
0085-F14,6.-1.1.0,226-001-BARNES-F14,2,PS,0.0,5,0,3,0,0,4,0,0
0085-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,0.0,6,0,1,0,0,4,0,0
0085-F14,6.-1.4.1,226-001-BARNES-F14,2,PS,0.0,7,0,1,0,0,4,0,0
0085-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,-40.0,8,0,1,0,0,4,0,0
0087-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,2,0,1,1
0087-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,2,0,0,2
0087-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,1,2,0,0,0
0087-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-17.76315789,1,0,3,0,2,0,0,0
0087-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0087-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0087-F14,2.1.3.0,226-001-BARNES-F14,1,PS,46.83878815,3,0,1,0,0,0,0,0
0087-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0087-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0087-F14,3.1.3.0,226-001-BARNES-F14,1,PS,61.40980664,3,0,1,0,0,0,0,0
0087-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0087-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0087-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-44.23543689,3,0,1,0,0,0,0,0
0087-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0087-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0087-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-27.78110048,3,0,0,0,0,0,0,0
0087-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0087-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,0,0,0,0,0
0087-F14,6.1.3.0,226-001-BARNES-F14,1,PS,15.92362384,3,0,2,0,0,0,0,0
0089-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,2,0,1,8
0089-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,2,0,0,0
0089-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,2,0,0,13,2,0,0,0
0089-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-17.76315789,2,0,3,0,2,0,0,0
0089-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,0
0089-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,9,0,0,0,0
0089-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
0089-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,3,0,0,0,0,0
0089-F14,2.-1.2.0,226-001-BARNES-F14,1,PS,0.0,1,0,3,2,4,0,0,0
0089-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-35.7852292,1,0,2,0,4,0,0,0
0089-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0089-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0089-F14,3.1.3.0,226-001-BARNES-F14,1,PS,144.033824,3,0,1,0,0,0,0,0
0089-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,2
0089-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0089-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-96.91400832,3,0,0,0,0,0,0,0
0089-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,1,0,0,0,0,1,1
0089-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,0,0,0,0,0,0
0089-F14,5.1.3.0,226-001-BARNES-F14,1,PS,87.09842789,3,0,0,0,0,0,0,0
0089-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,1,0
0089-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,2,1,1,0,0,0,0,0
0089-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-35.99695926,3,0,1,0,0,0,0,0
008a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,0,0,1,6
008a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,0,0,2,0,0,0,0
008a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,2,6,0,0,0,0
008a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,0,2,1,0,0,0,0
008a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,0,2,1,0,0,0,0
008a-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-53.28947368,0,0,3,0,0,0,0,0
008a-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,1,0,0,0,0,1,0
008a-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,2,1,0,0,0,0,0,0
008a-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.77686864,3,0,0,0,0,0,0,0
008a-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,1,0,0,0,0,1,0
008a-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0.0,2,0,0,12,0,0,0,0
008a-F14,3.1.3.0,226-001-BARNES-F14,3,PS,65.97862446,2,0,2,0,0,0,0,0
008a-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,0,0,9,0,0,1,0
008a-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,2,1,1,0,0,0,0,0
008a-F14,4.1.3.0,226-001-BARNES-F14,4,PS,-58.57316227,3,0,1,0,0,0,0,0
008a-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,1,0,0,0,0,1,0
