student,currProb,course,session,priorTutorAction,reward,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime,cumul_F1Score,CurrPro_avgProbTimeDeviationPS,cumul_BlankRatio,BDActionCount,UseWindowInfo,cumul_difficultProblemCountSolved
0106-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
0106-F14,3.1.2.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,1,0,0,0,1
0106-F14,3.1.3.0,226-002-BARNES-F14,3,PS,80.73753773,0,1,0,0,0,0,0,1
0106-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,0,1,0,0,0
0106-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
0106-F14,4.1.3.0,226-002-BARNES-F14,3,PS,-55.84257975,0,1,0,1,0,0,0,1
0106-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0.0,0,0,1,0,0,0,0,1
0106-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,1,0,1,0,0,1
0106-F14,5.1.3.0,226-002-BARNES-F14,3,PS,46.02699932,0,1,0,1,0,0,0,1
0106-F14,6.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,0,0,0,0,0,0,1
0106-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0.0,0,0,0,0,0,0,0,1
0106-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-85.52966954,0,1,0,1,0,0,0,1
010a-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
010a-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
010a-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,1,1,1,0,0,0,0
010a-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,0,1,1,0,0,0,0,0
010a-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
010a-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,0,0
010a-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,1
010a-F14,2.1.2.0,226-002-BARNES-F14,1,PS,-25.83923043,1,0,0,1,1,0,0,1
010a-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
010a-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,1,1,0,0,0
010a-F14,3.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
010a-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,0,1,0,0,0,0
010a-F14,3.-1.1.1,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,0
010a-F14,3.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,1,0,0,0,0
010a-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,0
010a-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,0,1,0,0,0,0
010a-F14,3.-1.1.1,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,0
010a-F14,3.-1.1.0,226-002-BARNES-F14,2,PS,-76.13445378,1,1,0,1,0,0,0,0
010a-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,1,0,1,0,0,1
010a-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
010a-F14,4.1.3.0,226-002-BARNES-F14,2,PS,110.5357143,0,1,1,1,0,0,0,1
010a-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
010a-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,1,0,0,0
010a-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,0,1,1,0,0,0
010a-F14,5.-1.2.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,1,0,0,0
010a-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,1,0,0,0
010a-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-50.53571429,0,1,1,0,0,0,0,0
010a-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
010a-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
010a-F14,6.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,1,0,0,0,0
010a-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
010a-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
010a-F14,6.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
010a-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,0
010a-F14,6.-1.4.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,0
010a-F14,6.-1.4.1,226-002-BARNES-F14,2,PS,-60.0,0,0,0,0,0,0,0,1
010b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
010b-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
010b-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,1,0,0
010b-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-75.0,0,1,0,0,1,0,0,0
010b-F14,2.1.1.0,226-002-BARNES-F14,3,PS,0.0,1,1,0,1,0,0,0,0
010b-F14,2.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
010b-F14,2.1.3.0,226-002-BARNES-F14,4,PS,0.0,0,1,0,0,0,0,0,0
010b-F14,2.-1.1.0,226-002-BARNES-F14,4,PS,0.0,1,1,0,0,0,0,0,0
010b-F14,2.-1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,2.-1.4.1,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,2.-1.4.1,226-002-BARNES-F14,5,PS,-25.0,0,0,0,0,0,0,0,0
010b-F14,3.-1.1.0,226-002-BARNES-F14,6,PS,0.0,1,1,1,1,0,0,0,0
010b-F14,3.-1.2.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,1,0,0,0,0
010b-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,0,0,0,0
010b-F14,3.-1.3.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,3.-1.4.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,3.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,0,0,0,0
010b-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,3.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,4.1.1.0,226-002-BARNES-F14,6,PS,0.0,1,1,0,0,0,0,0,1
010b-F14,4.1.2.0,226-002-BARNES-F14,6,WE,0.0,1,0,0,1,0,0,0,1
010b-F14,4.1.3.0,226-002-BARNES-F14,6,PS,0.0,0,1,0,1,0,0,0,1
010b-F14,4.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,1
010b-F14,4.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,1
010b-F14,4.-1.3.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,1
010b-F14,4.-1.3.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,1
010b-F14,5.-1.1.0,226-002-BARNES-F14,6,PS,0.0,1,0,1,0,0,0,0,0
010b-F14,5.-1.2.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,0,0,0,0
010b-F14,5.-1.3.0,226-002-BARNES-F14,6,WE,0.0,0,0,0,0,1,0,0,0
010b-F14,5.-1.2.0,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,0
010b-F14,5.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,1,0,0,0,0,0,0
010b-F14,5.-1.4.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,1,0,0,0,0
010b-F14,5.-1.4.0,226-002-BARNES-F14,6,PS,0.0,0,1,0,0,0,1,0,0
010b-F14,6.1.1.0,226-002-BARNES-F14,6,PS,0.0,1,0,1,0,1,0,0,1
010b-F14,6.1.2.0,226-002-BARNES-F14,6,WE,0.0,0,0,1,0,1,0,0,1
010b-F14,6.1.3.0,226-002-BARNES-F14,6,PS,0.0,0,1,1,1,1,0,0,1
010b-F14,6.-1.4.1,226-002-BARNES-F14,6,PS,0.0,0,0,0,0,1,0,0,1
010b-F14,6.-1.3.1,226-002-BARNES-F14,6,PS,4.864864865,0,0,0,0,1,0,0,1
010f-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
010f-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,0,1,0,0,0
010f-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
010f-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,0,1,1,0,0,0,0,0
010f-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
010f-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,1,1,0,0,1
010f-F14,2.1.3.0,226-002-BARNES-F14,1,PS,26.94161875,0,1,1,0,0,0,0,1
010f-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
010f-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
010f-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-43.26507302,0,1,1,0,1,0,0,1
010f-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,0,1,0,0,0
010f-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,1,0,0,0,1
010f-F14,4.1.3.0,226-002-BARNES-F14,1,PS,75.53398058,0,1,1,1,0,0,0,1
010f-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,0
010f-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
010f-F14,5.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,1
010f-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
010f-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,0
010f-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,1,0,0,1
0111-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,0,0,0,0
0111-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
0111-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,1,1,1,1,0,1,0
0111-F14,1.0.4.0,226-002-BARNES-F14,2,PS,1.973684211,0,1,1,0,1,0,0,0
0111-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0111-F14,2.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,0,0
0111-F14,2.1.3.0,226-002-BARNES-F14,2,PS,-9.872843873999999,0,1,1,0,1,0,0,1
0111-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,1,1,0,0,0,1
0111-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
0111-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-48.21734519,0,1,0,0,0,0,0,1
0111-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,1,0,0,0
0111-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,1,1,0,0,1
0111-F14,4.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,0,1,0,0,0,1
0111-F14,4.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,1,0,0,0,0,1
0111-F14,4.-1.4.0,226-002-BARNES-F14,2,PS,61.83079057,0,0,1,0,0,0,0,1
0111-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0111-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,1
0111-F14,5.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,0,1,0,0,0,1
0111-F14,5.-1.3.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
0111-F14,5.-1.4.0,226-002-BARNES-F14,2,PS,-105.7142857,0,1,0,0,0,1,0,1
0111-F14,6.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
0111-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,1,0,0,0
0111-F14,6.1.3.0,226-002-BARNES-F14,2,PS,95.14018692,0,1,1,1,0,0,0,1
0113-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0113-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
0113-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
0113-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-43.42105263,0,1,0,0,0,0,0,0
0113-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0113-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
0113-F14,2.1.3.0,226-002-BARNES-F14,1,PS,6.110128262000001,0,1,0,0,1,0,0,1
0113-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,1,1,1,0,0,0
0113-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,1,1,1,0,0,0
0113-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,1
0113-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,1
0113-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,1,0,1
0113-F14,3.-1.1.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
0113-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,-47.963800899999995,0,0,0,0,0,0,0,1
0113-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,0,1,0,0,0
0113-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,0
0113-F14,4.-1.1.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,1,0,0,0
0113-F14,4.-1.1.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,4.-1.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,4.-1.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,4.-1.3.1,226-002-BARNES-F14,1,PS,-14.72527473,0,0,0,0,0,0,0,0
0113-F14,5.-1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,0,0,0,0
0113-F14,5.-1.1.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,0
0113-F14,5.-1.2.0,226-002-BARNES-F14,1,WE,0.0,0,0,0,0,1,0,0,0
0113-F14,5.-1.3.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,1,0,0,0
0113-F14,5.-1.4.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
0113-F14,5.-1.1.0,226-002-BARNES-F14,1,PS,0.0,1,0,1,0,0,0,0,0
0113-F14,5.-1.1.1,226-002-BARNES-F14,1,PS,0.0,0,0,1,0,0,0,0,0
0113-F14,5.-1.1.0,226-002-BARNES-F14,1,PS,60.0,1,0,1,0,0,0,0,0
0113-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
0113-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,1,0,0,0
0113-F14,6.1.3.0,226-002-BARNES-F14,1,PS,0.0,0,1,1,1,0,0,0,1
0113-F14,6.-1.2.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
0113-F14,6.-1.2.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
0113-F14,6.-1.4.0,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,0,0,1
0113-F14,6.-1.4.1,226-002-BARNES-F14,1,PS,0.0,0,0,0,0,0,1,0,1
0113-F14,6.-1.2.0,226-002-BARNES-F14,1,PS,-6.486486486,0,0,0,0,0,0,0,1
0117-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
0117-F14,1.0.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,1,0,0,0
0117-F14,1.0.3.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0117-F14,1.0.4.0,226-002-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
0117-F14,1.0.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,0,1,1,0,0,0
0117-F14,1.0.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,0,1,0,0,0
0117-F14,1.0.3.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,1,1,0,0,0
0117-F14,1.0.4.0,226-002-BARNES-F14,3,PS,-78.28947368,0,1,1,0,1,1,1,0
0117-F14,2.1.1.0,226-002-BARNES-F14,6,WE,0.0,1,1,0,1,1,0,0,0
0117-F14,2.1.2.0,226-002-BARNES-F14,6,PS,0.0,1,0,0,1,0,1,0,0
0117-F14,2.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,0,0,0,0
0117-F14,2.-1.3.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,2.-1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,0,0,0,0
0117-F14,2.-1.4.0,226-002-BARNES-F14,7,PS,-21.71052632,0,0,0,0,0,0,0,0
0117-F14,3.-1.1.0,226-002-BARNES-F14,7,PS,0.0,1,1,1,1,1,1,0,0
0117-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,1,1,1,0,0,0
0117-F14,3.-1.3.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,1,1,0,0,0
0117-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.4.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,3.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,3.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,1,0,0,0
0117-F14,3.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,3.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,3.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,3.-1.2.1,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,0,0,0,0
0117-F14,3.-1.2.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,1,0,0,0,0
0117-F14,4.-1.1.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,1,0,0,0
0117-F14,4.-1.2.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,1,0,0,0
0117-F14,4.-1.3.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,4.-1.4.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,5.-1.1.0,226-002-BARNES-F14,7,PS,0.0,1,0,0,0,0,0,0,0
0117-F14,5.-1.2.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,1,0,0,0
0117-F14,5.-1.3.0,226-002-BARNES-F14,7,PS,0.0,0,0,0,0,1,0,0,0
0117-F14,5.-1.4.0,226-002-BARNES-F14,7,PS,12.5,0,1,1,0,1,0,0,0
0117-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0.0,1,0,1,0,0,0,0,1
0117-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0.0,0,0,0,0,0,0,0,1
0117-F14,6.1.3.0,226-002-BARNES-F14,7,PS,33.10747664,0,1,0,1,0,0,0,1
011c-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,0,0,0,0
011c-F14,1.0.2.0,226-002-BARNES-F14,4,WE,0.0,1,0,0,0,0,0,0,0
011c-F14,1.0.3.0,226-002-BARNES-F14,4,PS,0.0,1,1,0,1,0,0,0,0
011c-F14,1.0.4.0,226-002-BARNES-F14,4,PS,0.0,0,1,0,0,0,0,0,0
011c-F14,1.0.3.0,226-002-BARNES-F14,4,PS,1.973684211,1,1,0,1,0,0,0,0
011c-F14,2.-1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,0,1,0,0,0
011c-F14,2.-1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,1,1,0,0,0
011c-F14,2.-1.3.0,226-002-BARNES-F14,4,PS,0.0,0,0,1,0,1,0,0,0
011c-F14,2.-1.4.0,226-002-BARNES-F14,4,PS,-32.94142615,0,0,1,0,1,0,0,0
011c-F14,3.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,1,1,0,0,0
011c-F14,3.1.2.0,226-002-BARNES-F14,4,PS,0.0,1,0,1,1,1,0,0,1
011c-F14,3.1.3.0,226-002-BARNES-F14,4,PS,83.58910116,0,1,1,0,0,0,0,1
011c-F14,4.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,1,0,0,1,0,0,0
011c-F14,4.1.2.0,226-002-BARNES-F14,4,WE,0.0,1,0,0,1,1,0,0,0
011c-F14,4.1.3.0,226-002-BARNES-F14,4,PS,-76.90707351,0,1,0,1,0,0,0,1
011c-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,1,0,0,0
011c-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0.0,1,0,1,0,1,0,0,1
011c-F14,5.1.3.0,226-002-BARNES-F14,4,PS,104.9555707,0,1,1,1,0,0,0,1
011c-F14,6.1.1.0,226-002-BARNES-F14,4,WE,0.0,1,0,0,0,1,0,0,0
011c-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0.0,0,0,0,0,1,0,0,0
011c-F14,6.1.3.0,226-002-BARNES-F14,4,PS,-85.52966954,0,1,1,1,0,0,0,1
011f-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,0
011f-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,0,1,0,0,0
011f-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
011f-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105,0,1,0,0,1,0,0,0
011f-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0.0,1,1,0,1,1,0,0,1
011f-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0.0,1,0,0,1,1,0,0,1
011f-F14,2.1.3.0,226-002-BARNES-F14,1,PS,102.5995135,0,1,0,0,1,0,0,1
011f-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,1,1,1,0,0,0,1
011f-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,1,1,1,0,0,1
011f-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-15.10973321,0,1,1,0,0,0,0,1
011f-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,0,1,0,0,0
011f-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,1,0,0,1
011f-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-6.371359223,0,1,1,1,1,1,0,1
011f-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0.0,0,0,0,0,0,0,0,1
011f-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0.0,1,0,0,0,0,0,0,1
011f-F14,5.1.3.0,226-002-BARNES-F14,2,PS,34.41985646,0,1,0,1,0,0,0,1
011f-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0.0,1,0,0,0,0,0,0,1
011f-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0.0,0,0,0,0,0,0,0,1
011f-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-59.36144524,0,1,0,1,0,0,0,1
0120-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0120-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,0,1,0,0,0
0120-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0120-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-75.0,0,1,0,0,1,1,1,0
0120-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,1,1,0,1,1,0,0,0
0120-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,1,0,0,1,1,0,0,0
0120-F14,2.1.3.0,226-002-BARNES-F14,2,PS,0.0,0,1,1,0,1,0,0,1
0120-F14,2.1.2.0,226-002-BARNES-F14,2,PS,84.74789916,1,0,1,1,1,0,0,1
0120-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0.0,1,1,0,1,1,0,0,0
0120-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0.0,1,0,1,1,0,0,0,1
0120-F14,3.1.3.0,226-002-BARNES-F14,3,PS,42.87346006,0,1,1,0,0,0,0,1
0120-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0.0,1,1,0,0,1,0,0,0
0120-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0.0,1,0,0,1,1,0,0,0
0120-F14,4.1.3.0,226-002-BARNES-F14,3,PS,0.0,0,1,1,1,1,0,0,0
0120-F14,4.-1.3.1,226-002-BARNES-F14,3,PS,0.0,0,0,1,0,1,0,0,0
0120-F14,4.-1.4.0,226-002-BARNES-F14,3,PS,-84.04993065,0,0,1,0,1,0,0,0
